date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:51:58	64299/64299	---MCZ	200	added ('OK')	text/html	etag:W/%22fb2b-QQLdYia3x79R6BPa20nTLH7t6yI%22	https://www.biggames.io/post/my-restaurant-superhero-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/my-restaurant-superhero-update.html	(from )
10:51:58	2221/2221	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cb2a7383ceb18e8065c285ec1a593104%22	https://www.biggames.io/robots.txt		(from )
10:51:59	8284/8284	---M--	200	added ('OK')	image/png	etag:%224e1c90ed1b64e3e8be9bf6edb37dafaa%22	https://www.biggames.io/apple-touch-icon.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/apple-touch-icon.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:51:59	1545/1545	---M--	200	added ('OK')	image/png	etag:%22ada975bcb59192c5010609cd8c73a6f1%22	https://www.biggames.io/favicon-32x32.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/favicon-32x32.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:51:59	162852/162852	---M--	200	added ('OK')	image/png	etag:%2256690ff166b17c5013213f85bfc626ee%22	https://bigblog-storage.s3.us-east-1.amazonaws.com/Logo.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.us-east-1.amazonaws.com/Logo.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:00	826/826	---M--	200	added ('OK')	image/png	etag:%22ec385f70c1c2d36cdfb1eeaf94de8080%22	https://www.biggames.io/favicon-16x16.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/favicon-16x16.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:00	30849/30849	---MCZ	200	added ('OK')	text/css	etag:W/%22c3d426f176af77064467a8672a8d8bc3%22	https://www.biggames.io/_next/static/css/2fbaec4cec7dfc7f.css	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/css/2fbaec4cec7dfc7f.css	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:00	91434/91434	---MCZ	200	added ('OK')	application/javascript	etag:W/%2299442aec5788bccac9b2f0ead2afdd6b%22	https://www.biggames.io/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/polyfills-5cd94c89d3acac5f.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:00	2188/2188	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d3dc6ff8cf582609f99ac94e62508c4d%22	https://www.biggames.io/_next/static/chunks/webpack-df4cf1c8d23aa877.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/webpack-df4cf1c8d23aa877.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:00	140561/140561	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c53f07f31313b389b89993a3f36abdec%22	https://www.biggames.io/_next/static/chunks/framework-fc97f3f1282ce3ed.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/framework-fc97f3f1282ce3ed.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:01	103594/103594	---MCZ	200	added ('OK')	application/javascript	etag:W/%227979b858ef56e596288b4abcb0b71c68%22	https://www.biggames.io/_next/static/chunks/main-7f20fca650af4d2b.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/main-7f20fca650af4d2b.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:01	195705/195705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a68cc82818ac7043421d526fe638f387%22	https://www.biggames.io/_next/static/chunks/pages/_app-a59e01bedc876267.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/_app-a59e01bedc876267.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:01	170921/170921	---MCZ	200	added ('OK')	application/javascript	etag:W/%2233368ef95be086f3de9fe46c3147ca45%22	https://www.biggames.io/_next/static/chunks/653-82e155f704d4ab73.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/653-82e155f704d4ab73.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:01	121406/121406	---MCZ	200	added ('OK')	application/javascript	etag:W/%22edaac0aad05ab67c533d61da8591a66f%22	https://www.biggames.io/_next/static/chunks/872-5a9c1b080030df4f.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/872-5a9c1b080030df4f.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:02	51345/51345	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a0226003aa80849403c797ac92caf212%22	https://www.biggames.io/_next/static/chunks/409-c2f8edcd6c347e9e.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/409-c2f8edcd6c347e9e.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:02	3383/3383	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bc8d432f333410f4f9a1352358aea73e%22	https://www.biggames.io/_next/static/chunks/pages/post/%5Bid%5D-bab53c605d0acbbf.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/[id]-bab53c605d0acbbf.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:02	1553/1553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c5df4626dec1afd3f696c3a7ef254e69%22	https://www.biggames.io/_next/static/ikUJ7_tyRwMzi_bqXWV7N/_buildManifest.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/ikUJ7_tyRwMzi_bqXWV7N/_buildManifest.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:02	448/448	---M--	200	added ('OK')	application/javascript	etag:%221bb888249e6320d93be9fd50d0fa5b19%22	https://www.biggames.io/_next/static/ikUJ7_tyRwMzi_bqXWV7N/_ssgManifest.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/ikUJ7_tyRwMzi_bqXWV7N/_ssgManifest.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:03	92/92	---M--	200	added ('OK')	application/javascript	etag:%227c3f7e060745668041278118c0bb3d6d%22	https://www.biggames.io/_next/static/ikUJ7_tyRwMzi_bqXWV7N/_middlewareManifest.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/ikUJ7_tyRwMzi_bqXWV7N/_middlewareManifest.js	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:03	102069/102069	---MCZ	200	added ('OK')	text/html	etag:W/%2218eb5-Z5oFGQOUYu5amJdNGGKi5D21bos%22	https://www.biggames.io/post/category/pet-simulator-x	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/category/pet-simulator-x.html	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:04	64621/64621	---MCZ	200	added ('OK')	text/html	etag:W/%22fc6d-YjGHKj1r7oajwvJQyJFObT+oEG4%22	https://www.biggames.io/post/category/big-paintball	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/category/big-paintball.html	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:04	77976/77976	---MCZ	200	added ('OK')	text/html	etag:W/%2213098-aC3pnkLVNoN02C+Wjohsyxa/LL8%22	https://www.biggames.io/post/category/pet-simulator-2	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/category/pet-simulator-2.html	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:05	50891/50891	---MCZ	200	added ('OK')	text/html	etag:W/%22c6cb-lWzEBkZGswdEtCDuxdgU/xdjbiM%22	https://www.biggames.io/post/category/build-and-survive	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/category/build-and-survive.html	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:05	104858/104858	---MCZ	200	added ('OK')	text/html	etag:W/%221999a-XkxkXPZdwN4zCj4G5Vb+VSkYnQA%22	https://www.biggames.io/post/category/pet-simulator-1	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/category/pet-simulator-1.html	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:05	37297/37297	---MCZ	200	added ('OK')	text/html	etag:W/%2291b1-JWZDrm8KljRYbzWqZdNcMw+NM3c%22	https://www.biggames.io/post/category/other	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/category/other.html	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:06	81497/81497	---M--	200	added ('OK')	image/png	etag:%22099fba07838a73f7a84846fd68165441%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_103028_6590d70536.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_103028_6590d70536.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:07	253307/253307	---M--	200	added ('OK')	image/png	etag:%22b6321d0ec9caf01d66bfd449a164dd02%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082329_ec45fb6218.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082329_ec45fb6218.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:07	176021/176021	---M--	200	added ('OK')	image/png	etag:%227d999860870a48474c891d1ca4dcf9db%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082201_1fe311d5a0.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082201_1fe311d5a0.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:08	159305/159305	---M--	200	added ('OK')	image/png	etag:%2215416b483ebad507175165a7a46b9c0e%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082222_474b81a3ce.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082222_474b81a3ce.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:09	203299/203299	---M--	200	added ('OK')	image/png	etag:%2245ce01044e6447eaa9b5efd0f556ea03%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082232_f7bec52903.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082232_f7bec52903.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:09	198457/198457	---M--	200	added ('OK')	image/png	etag:%22ab0f282e61326be1cb6bf3b3a7c73485%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082243_81e3fb6f39.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082243_81e3fb6f39.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:10	1127/1127	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f9ebb3c47eeff7c6ad26b2ddf53b59b9%22	https://www.biggames.io/_next/static/chunks/pages/post/category/pet-simulator-x-daee427c531a670a.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/category/pet-simulator-x-daee427c531a670a.js	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:11	73376/73376	---MCZ	200	added ('OK')	text/html	etag:W/%2211ea0-bZOuUT6OZJDIx3M1cUzNPUys7pQ%22	https://www.biggames.io/post/pet-simulator-x-diamond-mine-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-diamond-mine-update.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:11	73652/73652	---MCZ	200	added ('OK')	text/html	etag:W/%2211fb4-Lsx6sF0b0zueWXmyCbz4TJQ4whU%22	https://www.biggames.io/post/pet-simulator-x-easter-event	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-easter-event.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:11	76311/76311	---MCZ	200	added ('OK')	text/html	etag:W/%2212a17-kH7LMUmkuzyMGFcdlPvIC08Fsuc%22	https://www.biggames.io/post/pet-simulator-x-april-fools-event	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-april-fools-event.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:11	68318/68318	---MCZ	200	added ('OK')	text/html	etag:W/%2210ade-tX1p26EQt/5m1XOi+OiZriaeTWM%22	https://www.biggames.io/post/pet-simulator-x-hologram-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-hologram-update.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:12	67438/67438	---MCZ	200	added ('OK')	text/html	etag:W/%221076e-vGQ3nFh9bDoge+5YYgGmrydd1HU%22	https://www.biggames.io/post/pet-simulator-x-kawaii-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-kawaii-update.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:12	858017/858017	---M--	200	added ('OK')	image/png	etag:%229e8d43d91aedbb25fbf916d754084385%22	https://bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082735_24cee43a6a.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/Screenshot_2023_04_21_082735_24cee43a6a.png	(from https://www.biggames.io/post/my-restaurant-superhero-update)
10:52:12	72034/72034	---MCZ	200	added ('OK')	text/html	etag:W/%2211962-OlW5K/F43hnf6/EVT18HxL1hvBw%22	https://www.biggames.io/post/pet-simulator-x-st-patricks-event	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-st-patricks-event.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:12	71076/71076	---MCZ	200	added ('OK')	text/html	etag:W/%22115a4-z84mLskNVYfN5R+lKDnDAHCdLEk%22	https://www.biggames.io/post/pet-simulator-x-comet-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-comet-update.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:13	75967/75967	---MCZ	200	added ('OK')	text/html	etag:W/%22128bf-qgH+VHDBM6jLb45/6+ynQFqF0gw%22	https://www.biggames.io/post/pet-simulator-x-trading-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-trading-update.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:13	71657/71657	---MCZ	200	added ('OK')	text/html	etag:W/%22117e9-YXF34SScejafR3Ftk1+1vEKkxSU%22	https://www.biggames.io/post/pet-simulator-x-daycare-update	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-daycare-update.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:13	64977/64977	---MCZ	200	added ('OK')	text/html	etag:W/%22fdd1-ORvKj172fgtLPOEPu1boZFVE02s%22	https://www.biggames.io/post/pet-simulator-x-valentines-event	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-x-valentines-event.html	(from https://www.biggames.io/post/category/pet-simulator-x)
10:52:14	1123/1123	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f0271f8e2e4407c02631f19aa9faca24%22	https://www.biggames.io/_next/static/chunks/pages/post/category/big-paintball-ce6a905f7e3496c5.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/category/big-paintball-ce6a905f7e3496c5.js	(from https://www.biggames.io/post/category/big-paintball)
10:52:14	55383/55383	---MCZ	200	added ('OK')	text/html	etag:W/%22d857-EEuCFgNlqtgIDzdgYVHLwJVhv3k%22	https://www.biggames.io/post/big-paintball-update-4	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/big-paintball-update-4.html	(from https://www.biggames.io/post/category/big-paintball)
10:52:14	52985/52985	---MCZ	200	added ('OK')	text/html	etag:W/%22cef9-6QXQSev3N+6UlOEa9Sk1CcOXzDg%22	https://www.biggames.io/post/big-paintball-update-3	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/big-paintball-update-3.html	(from https://www.biggames.io/post/category/big-paintball)
10:52:14	51232/51232	---MCZ	200	added ('OK')	text/html	etag:W/%22c820-H6i/TpZCV0uKOhi6IGIZ+qB2QSM%22	https://www.biggames.io/post/big-paintball-update-2	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/big-paintball-update-2.html	(from https://www.biggames.io/post/category/big-paintball)
10:52:15	53653/53653	---MCZ	200	added ('OK')	text/html	etag:W/%22d195-z4PZG7MHfvmWYEEJQRPrAnT8dCw%22	https://www.biggames.io/post/big-paintball-update-1	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/big-paintball-update-1.html	(from https://www.biggames.io/post/category/big-paintball)
10:52:15	1127/1127	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f286c4721bd31dc83b221e056ea95f2%22	https://www.biggames.io/_next/static/chunks/pages/post/category/pet-simulator-2-28150ce0e6baa417.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/category/pet-simulator-2-28150ce0e6baa417.js	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:15	58210/58210	---MCZ	200	added ('OK')	text/html	etag:W/%22e362-TGD1men8r4s0idhF2AmfCkM+qv4%22	https://www.biggames.io/post/pet-simulator-2-update-4	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-2-update-4.html	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:15	51616/51616	---MCZ	200	added ('OK')	text/html	etag:W/%22c9a0-4WMJ9KxisVPJ14pMCHoFIaXfipk%22	https://www.biggames.io/post/pet-simulator-2-update-3	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-2-update-3.html	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:16	53308/53308	---MCZ	200	added ('OK')	text/html	etag:W/%22d03c-D96KKgFx80HcaWNOrlShDsymc9w%22	https://www.biggames.io/post/pet-simulator-2-update-2	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-2-update-2.html	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:16	61842/61842	---MCZ	200	added ('OK')	text/html	etag:W/%22f192-th10vKGdGqTz7/4IXdzExSo/0Rk%22	https://www.biggames.io/post/pet-simulator-2-update-1	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-2-update-1.html	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:16	60730/60730	---MCZ	200	added ('OK')	text/html	etag:W/%22ed3a-le3W4fawn6FxlGDh3r3erII/32U%22	https://www.biggames.io/post/the-worlds-of-pet-simulator-2	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/the-worlds-of-pet-simulator-2.html	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:17	57978/57978	---MCZ	200	added ('OK')	text/html	etag:W/%22e27a-VjBhyrS9q5ML5AWfeejHjmAm2yQ%22	https://www.biggames.io/post/pets-pets-and-more-pets	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pets-pets-and-more-pets.html	(from https://www.biggames.io/post/category/pet-simulator-2)
10:52:17	1127/1127	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239694ca691f0a11ba4191935e9dfc69b%22	https://www.biggames.io/_next/static/chunks/pages/post/category/build-and-survive-3fe2837f2fee3308.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/category/build-and-survive-3fe2837f2fee3308.js	(from https://www.biggames.io/post/category/build-and-survive)
10:52:17	55853/55853	---MCZ	200	added ('OK')	text/html	etag:W/%22da2d-18szSq7xfMUp22z0LG+CHlbrqy0%22	https://www.biggames.io/post/build-and-survive-update-2	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/build-and-survive-update-2.html	(from https://www.biggames.io/post/category/build-and-survive)
10:52:17	59796/59796	---MCZ	200	added ('OK')	text/html	etag:W/%22e994-kq/vg6hpT4cK8y/ExUdfVDbVs7c%22	https://www.biggames.io/post/build-and-survive-update-1	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/build-and-survive-update-1.html	(from https://www.biggames.io/post/category/build-and-survive)
10:52:18	1127/1127	---MCZ	200	added ('OK')	application/javascript	etag:W/%22edfb980acbdb51f0a400f3929d4e2a19%22	https://www.biggames.io/_next/static/chunks/pages/post/category/pet-simulator-1-8e570a462e35fc0b.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/category/pet-simulator-1-8e570a462e35fc0b.js	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:18	49225/49225	---MCZ	200	added ('OK')	text/html	etag:W/%22c049-Yt+GnALJtZVzQ/ecBJcsBXOp6Mk%22	https://www.biggames.io/post/pet-simulator-update-15-final	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-15-final.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:18	48871/48871	---MCZ	200	added ('OK')	text/html	etag:W/%22bee7-FtzMczVKDJedmGvwm/H0DShcCnI%22	https://www.biggames.io/post/pet-simulator-update-14	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-14.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:19	47969/47969	---MCZ	200	added ('OK')	text/html	etag:W/%22bb61-jk+cq4jxh06H5vbg9I7U3nXM5kE%22	https://www.biggames.io/post/pet-simulator-update-13	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-13.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:19	48758/48758	---MCZ	200	added ('OK')	text/html	etag:W/%22be76-fwdQwa1VQLh2nKSGAYn3UqeUubM%22	https://www.biggames.io/post/pet-simulator-update-12	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-12.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:19	52149/52149	---MCZ	200	added ('OK')	text/html	etag:W/%22cbb5-Q97O4ZTVxvwX9EBV36zn9HuXPcQ%22	https://www.biggames.io/post/pet-simulator-update-11	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-11.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:20	56006/56006	---MCZ	200	added ('OK')	text/html	etag:W/%22dac6-FIS0sKMeEjm2+H35JUnrtJnyHKY%22	https://www.biggames.io/post/pet-simulator-update-10	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-10.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:20	48513/48513	---MCZ	200	added ('OK')	text/html	etag:W/%22bd81-bOvWrmTJZToZ3WWTWaTRfnF/CNs%22	https://www.biggames.io/post/pet-simulator-update-9	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-9.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:20	47324/47324	---MCZ	200	added ('OK')	text/html	etag:W/%22b8dc-sfpBaEiWfJb+ve+w087rVutiREU%22	https://www.biggames.io/post/pet-simulator-update-8	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-8.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:20	50495/50495	---MCZ	200	added ('OK')	text/html	etag:W/%22c53f-6if6v+3SJvRa7e6UM154kd8hyJU%22	https://www.biggames.io/post/pet-simulator-update-7	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-7.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:21	47420/47420	---MCZ	200	added ('OK')	text/html	etag:W/%22b93c-2N0uobGZfxi45NPuJmhhDhF8z20%22	https://www.biggames.io/post/pet-simulator-update-6	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/post/pet-simulator-update-6.html	(from https://www.biggames.io/post/category/pet-simulator-1)
10:52:22	1104/1104	---MCZ	200	added ('OK')	application/javascript	etag:W/%220e0477b033c3bac81364ef9bc44ba11a%22	https://www.biggames.io/_next/static/chunks/pages/post/category/other-c9ad13b77ebae124.js	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/www.biggames.io/_next/static/chunks/pages/post/category/other-c9ad13b77ebae124.js	(from https://www.biggames.io/post/category/other)
10:52:22	231841/231841	---M--	200	added ('OK')	image/png	etag:%22284e683eb482bd8328e3e1453a64b07b%22	https://bigblog-storage.s3.amazonaws.com/O1_RD_2ox_I_39331d00e2.png	C:/Users/Andrea/Downloads/BIGGames/BIG%20Games%20-%20SuperHero/bigblog-storage.s3.amazonaws.com/O1_RD_2ox_I_39331d00e2.png	(from https://www.biggames.io/post/pet-simulator-x-diamond-mine-update)
